"Date"	"Hour"	"Original"	"Predicted"	"Relative Error"
"185"	"2014-05-08"	16	869	848	0.0237615591379183
"186"	"2014-05-08"	17	843	890	-0.0565642146335284
"187"	"2014-05-08"	18	678	689	-0.0166417587714139
"188"	"2014-05-08"	19	338	398	-0.178429454116729
"189"	"2014-05-08"	20	174	191	-0.0997040940156817
"190"	"2014-05-08"	21	90	89	0.00571823961513537
"191"	"2014-05-08"	22	66	54	0.179872236146128
"192"	"2014-05-08"	23	46	50	-0.0939569680740346
"193"	"2014-05-09"	0	61	59	0.0209519581650997
"194"	"2014-05-09"	1	100	143	-0.431564739576281
"195"	"2014-05-09"	2	231	201	0.129599929394153
"196"	"2014-05-09"	3	330	372	-0.129036280080103
"197"	"2014-05-09"	4	527	552	-0.0487797378462502
"198"	"2014-05-09"	5	615	759	-0.234976479327499
"199"	"2014-05-09"	6	855	796	0.0681474902617277
"200"	"2014-05-09"	7	872	888	-0.0189737302796963
"201"	"2014-05-09"	8	788	815	-0.0351396486739472
"202"	"2014-05-09"	9	849	863	-0.0170327494425574
"203"	"2014-05-09"	10	697	851	-0.221737661069531
"204"	"2014-05-09"	11	908	734	0.191328851430736
"205"	"2014-05-09"	12	744	822	-0.105471969493492
"206"	"2014-05-09"	13	770	746	0.0303259016871595
"207"	"2014-05-09"	14	776	777	-0.00167097132884524
"208"	"2014-05-09"	15	696	775	-0.113848491039568
"209"	"2014-05-09"	16	737	730	0.00821891185934135
"210"	"2014-05-09"	17	777	752	0.0312210960966265
"211"	"2014-05-09"	18	533	622	-0.16761232329602
"212"	"2014-05-09"	19	352	317	0.0967287171816016
"213"	"2014-05-09"	20	180	188	-0.0499848329818783
"214"	"2014-05-09"	21	100	89	0.100737011511404
"215"	"2014-05-09"	22	60	57	0.045553311014927
"216"	"2014-05-09"	23	43	44	-0.0260068539988475
"217"	"2014-05-10"	0	57	55	0.0276447816138004
"218"	"2014-05-10"	1	116	129	-0.120497190842769
"219"	"2014-05-10"	2	218	224	-0.030047337882183
"220"	"2014-05-10"	3	343	341	0.00432326160032769
"221"	"2014-05-10"	4	520	546	-0.0511228006913851
"222"	"2014-05-10"	5	742	726	0.0212219400135972
"223"	"2014-05-10"	6	903	915	-0.0140706216503652
"224"	"2014-05-10"	7	986	902	0.085055194213937
"225"	"2014-05-10"	8	922	873	0.0527837265546941
"226"	"2014-05-10"	9	949	954	-0.00554813942044185
"227"	"2014-05-10"	10	817	903	-0.105882442829705
"228"	"2014-05-10"	11	834	824	0.0114158852631836
"229"	"2014-05-10"	12	833	759	0.0878232886397045
"230"	"2014-05-10"	13	688	807	-0.173195548790672
"231"	"2014-05-10"	14	696	713	-0.0246100554137051
"232"	"2014-05-10"	15	708	703	0.00627697314079557
"233"	"2014-05-10"	16	630	732	-0.162279823093239
"234"	"2014-05-10"	17	627	669	-0.068278907040511
"235"	"2014-05-10"	18	535	511	0.0447751561743287
"236"	"2014-05-10"	19	374	322	0.137395406830188
"237"	"2014-05-10"	20	175	197	-0.125992439997474
"238"	"2014-05-10"	21	101	86	0.143049471570419
"239"	"2014-05-10"	22	64	56	0.115376779621233
"240"	"2014-05-10"	23	22	44	-1.03859833446452
"241"	"2014-05-11"	0	55	33	0.394590137304201
"242"	"2014-05-11"	1	97	123	-0.277728654754392
"243"	"2014-05-11"	2	185	201	-0.0879330382659165
"244"	"2014-05-11"	3	308	296	0.0386936930309505
"245"	"2014-05-11"	4	513	476	0.0719945410219928
"246"	"2014-05-11"	5	696	720	-0.0356937843494565
"247"	"2014-05-11"	6	764	843	-0.104258698224726
"248"	"2014-05-11"	7	858	779	0.0916431332140663
"249"	"2014-05-11"	8	831	776	0.0655551833241832
"250"	"2014-05-11"	9	738	871	-0.181240119231042
"251"	"2014-05-11"	10	782	728	0.0679334090066386
"252"	"2014-05-11"	11	721	780	-0.0820780363953623
"253"	"2014-05-11"	12	695	675	0.0284579882269149
"254"	"2014-05-11"	13	702	678	0.0337790880165778
"255"	"2014-05-11"	14	747	707	0.0535348861850865
"256"	"2014-05-11"	15	670	733	-0.0952871418715679
"257"	"2014-05-11"	16	657	669	-0.0184266379506455
"258"	"2014-05-11"	17	760	670	0.118400303811266
"259"	"2014-05-11"	18	605	590	0.0241438366477372
"260"	"2014-05-11"	19	399	353	0.115095171630787
"261"	"2014-05-11"	20	188	198	-0.0549675514257515
"262"	"2014-05-11"	21	85	90	-0.0698430421946704
"263"	"2014-05-11"	22	36	49	-0.368831031528038
"264"	"2014-05-11"	23	25	27	-0.0857713777810376
"265"	"2014-05-12"	0	46	38	0.155677968105544
"266"	"2014-05-12"	1	122	108	0.107020202882422
"267"	"2014-05-12"	2	242	229	0.0523157815823672
"268"	"2014-05-12"	3	345	349	-0.0120365180409531
"269"	"2014-05-12"	4	533	513	0.0357711110753198
"270"	"2014-05-12"	5	743	709	0.0449541562267957
"271"	"2014-05-12"	6	895	891	0.0036531458556763
"272"	"2014-05-12"	7	1003	895	0.106909039730023
"273"	"2014-05-12"	8	991	876	0.115516535326118
"274"	"2014-05-12"	9	1011	975	0.0351582571888346
"275"	"2014-05-12"	10	997	927	0.0693179627341474
"276"	"2014-05-12"	11	983	934	0.0494839299380741
"277"	"2014-05-12"	12	885	851	0.0374137157594604
"278"	"2014-05-12"	13	823	818	0.00555236507715851
"279"	"2014-05-12"	14	851	809	0.0492889296571722
"280"	"2014-05-12"	15	816	814	0.00221813722658022
"281"	"2014-05-12"	16	972	800	0.176802927226698
"282"	"2014-05-12"	17	921	928	-0.00819550033544558
"283"	"2014-05-12"	18	705	688	0.0236964326669054
"284"	"2014-05-12"	19	384	398	-0.037691224702872
"285"	"2014-05-12"	20	185	195	-0.0556434508090813
"286"	"2014-05-12"	21	113	93	0.1731356996014
"287"	"2014-05-12"	22	71	62	0.119845368611056
"288"	"2014-05-12"	23	47	46	0.00693108097447175
"289"	"2014-05-13"	0	68	63	0.0728975750242434
"290"	"2014-05-13"	1	127	143	-0.129654771499991
"291"	"2014-05-13"	2	260	240	0.0759693103937092
"292"	"2014-05-13"	3	414	392	0.0510241389317132
"293"	"2014-05-13"	4	665	637	0.0414394980006995
"294"	"2014-05-13"	5	813	879	-0.0818489850955286
"295"	"2014-05-13"	6	1022	968	0.0525586506577067
"296"	"2014-05-13"	7	996	1021	-0.0253363465369734
"297"	"2014-05-13"	8	876	910	-0.0388236424064389
"298"	"2014-05-13"	9	987	921	0.0665750999591251
"299"	"2014-05-13"	10	938	948	-0.0111953212407291
"300"	"2014-05-13"	11	968	934	0.0350095675687797
"301"	"2014-05-13"	12	815	861	-0.0566605128135652
"302"	"2014-05-13"	13	697	779	-0.118026621725385
"303"	"2014-05-13"	14	837	732	0.124977999191399
"304"	"2014-05-13"	15	857	824	0.0385032442182631
"305"	"2014-05-13"	16	835	863	-0.0341154423742657
"306"	"2014-05-13"	17	770	829	-0.0772287749450672
"307"	"2014-05-13"	18	599	602	-0.00521406829714595
"308"	"2014-05-13"	19	372	361	0.0277254123992153
"309"	"2014-05-13"	20	192	195	-0.0177325883455013
"310"	"2014-05-13"	21	88	97	-0.108457275464968
"311"	"2014-05-13"	22	48	51	-0.0726574597675153
"312"	"2014-05-13"	23	44	34	0.21212395891864
"313"	"2014-05-14"	0	61	62	-0.0187920671081584
"314"	"2014-05-14"	1	119	134	-0.131421802573361
"315"	"2014-05-14"	2	233	225	0.0321902724108067
"316"	"2014-05-14"	3	421	357	0.151655450778749
"317"	"2014-05-14"	4	619	650	-0.0516444726276914
"318"	"2014-05-14"	5	813	826	-0.0160700263385449
"319"	"2014-05-14"	6	976	966	0.00923905579458191
"320"	"2014-05-14"	7	952	980	-0.0301910347464917
"321"	"2014-05-14"	8	853	878	-0.0301025821801673
"322"	"2014-05-14"	9	908	903	0.00525556659762039
"323"	"2014-05-14"	10	851	890	-0.0462413781994907
"324"	"2014-05-14"	11	850	865	-0.0176971798524945
"325"	"2014-05-14"	12	686	775	-0.130846123202057
"326"	"2014-05-14"	13	652	679	-0.0414816903906085
"327"	"2014-05-14"	14	672	700	-0.0417165247267325
"328"	"2014-05-14"	15	708	695	0.017465094411396
"329"	"2014-05-14"	16	179	713	-2.98329067295102
"330"	"2014-05-14"	17	1	218	-217.308479196319
"331"	"2014-05-14"	18	6	3	0.414841790519362
"332"	"2014-05-14"	19	15	12	0.18595708726883
"333"	"2014-05-14"	20	110	25	0.769361147085352
"334"	"2014-05-14"	21	93	64	0.302638293467866
"335"	"2014-05-14"	22	50	33	0.335678638695257
"336"	"2014-05-14"	23	40	24	0.391331516226232
"337"	"2014-05-15"	0	53	41	0.225242350665669
"338"	"2014-05-15"	1	117	105	0.09610172923858
"339"	"2014-05-15"	2	238	200	0.158186148570285
"340"	"2014-05-15"	3	355	328	0.0750233453849927
"341"	"2014-05-15"	4	537	501	0.0656732511170385
"342"	"2014-05-15"	5	663	655	0.0109821025256268
"343"	"2014-05-15"	6	830	753	0.0922749304997968
"344"	"2014-05-15"	7	859	787	0.0836235782297057
"345"	"2014-05-15"	8	896	733	0.181047952495596
"346"	"2014-05-15"	9	968	852	0.119431339431668
"347"	"2014-05-15"	10	918	838	0.0861272404947669
"348"	"2014-05-15"	11	774	820	-0.060343026388346
"349"	"2014-05-15"	12	705	649	0.0791447315559989
"350"	"2014-05-15"	13	726	639	0.11980129910856
"351"	"2014-05-15"	14	694	707	-0.0188521420739745
"352"	"2014-05-15"	15	712	660	0.0729469374754603
"353"	"2014-05-15"	16	780	612	0.214111722856959
"354"	"2014-05-15"	17	754	495	0.342739877236693
"355"	"2014-05-15"	18	566	578	-0.02185551137016
"356"	"2014-05-15"	19	296	320	-0.0844509817319463
"357"	"2014-05-15"	20	188	167	0.106846342651268
"358"	"2014-05-15"	21	98	91	0.0620556605154523
"359"	"2014-05-15"	22	44	54	-0.229731458581717
"360"	"2014-05-15"	23	37	31	0.145461209147415
"361"	"2014-05-16"	0	55	50	0.0782621107670337
"362"	"2014-05-16"	1	133	118	0.10843528843611
"363"	"2014-05-16"	2	229	239	-0.0445524965533318
"364"	"2014-05-16"	3	246	332	-0.351422065103957
"365"	"2014-05-16"	4	334	395	-0.18487472429689
"366"	"2014-05-16"	5	477	487	-0.0214502086933782
"367"	"2014-05-16"	6	572	642	-0.123062965385174
"368"	"2014-05-16"	7	643	636	0.0108607234142045
"369"	"2014-05-16"	8	568	610	-0.0756267547829636
"370"	"2014-05-16"	9	615	619	-0.00736137053229857
"371"	"2014-05-16"	10	694	614	0.114920619352542
"372"	"2014-05-16"	11	659	682	-0.0354355343009462
"373"	"2014-05-16"	12	628	594	0.0529687875074673
"374"	"2014-05-16"	13	600	588	0.0198415511376974
"375"	"2014-05-16"	14	623	606	0.0258338795447033
"376"	"2014-05-16"	15	666	614	0.0766549700010229
"377"	"2014-05-16"	16	633	596	0.0580161353925956
"378"	"2014-05-16"	17	612	428	0.299831261922579
"379"	"2014-05-16"	18	490	493	-0.0072389497673663
"380"	"2014-05-16"	19	283	291	-0.0299698494819897
"381"	"2014-05-16"	20	152	166	-0.0924101021292918
"382"	"2014-05-16"	21	78	77	0.00155382357042938
"383"	"2014-05-16"	22	53	44	0.153863959496646
"384"	"2014-05-16"	23	40	37	0.0657625548567193
"385"	"2014-05-17"	0	55	54	0.0100356160833827
"386"	"2014-05-17"	1	105	115	-0.0964115667224956
"387"	"2014-05-17"	2	196	195	0.000763663473369828
"388"	"2014-05-17"	3	323	298	0.075828668049977
"389"	"2014-05-17"	4	541	496	0.0816158477731927
"390"	"2014-05-17"	5	658	707	-0.0751066709288041
"391"	"2014-05-17"	6	776	782	-0.00811955667053405
"392"	"2014-05-17"	7	815	778	0.0447803598510441
"393"	"2014-05-17"	8	793	742	0.0636806948065643
"394"	"2014-05-17"	9	740	820	-0.10924135911957
"395"	"2014-05-17"	10	752	723	0.0385452179982664
"396"	"2014-05-17"	11	778	734	0.0559566262636241
"397"	"2014-05-17"	12	696	693	0.00373288677734921
"398"	"2014-05-17"	13	679	659	0.0283521364444023
"399"	"2014-05-17"	14	704	678	0.0359867876769937
"400"	"2014-05-17"	15	662	688	-0.0398771429994358
"401"	"2014-05-17"	16	676	608	0.0994860014616528
"402"	"2014-05-17"	17	622	469	0.245691901147923
"403"	"2014-05-17"	18	455	511	-0.125269344174077
"404"	"2014-05-17"	19	300	280	0.0655413309370581
"405"	"2014-05-17"	20	169	175	-0.039799406814741
"406"	"2014-05-17"	21	85	86	-0.0200690153962661
"407"	"2014-05-17"	22	61	48	0.199609234898072
"408"	"2014-05-17"	23	28	41	-0.486692756410395
"409"	"2014-05-18"	0	44	41	0.0477496137733763
"410"	"2014-05-18"	1	102	98	0.0335573427406184
"411"	"2014-05-18"	2	222	201	0.0929895916499689
"412"	"2014-05-18"	3	316	339	-0.072987652940628
"413"	"2014-05-18"	4	465	477	-0.0265838504257552
"414"	"2014-05-18"	5	478	618	-0.293470530757444
"415"	"2014-05-18"	6	593	618	-0.0435010743828952
"416"	"2014-05-18"	7	565	652	-0.155160889423297
"417"	"2014-05-18"	8	676	575	0.149304070160143
"418"	"2014-05-18"	9	742	729	0.0167702808377281
"419"	"2014-05-18"	10	707	725	-0.0261833098682022
"420"	"2014-05-18"	11	691	691	-0.00088804739994699
"421"	"2014-05-18"	12	712	615	0.135665315836163
"422"	"2014-05-18"	13	647	670	-0.0356314553740269
"423"	"2014-05-18"	14	735	658	0.103778627827221
"424"	"2014-05-18"	15	705	702	0.00319012778700102
"425"	"2014-05-18"	16	757	638	0.156678938275175
"426"	"2014-05-18"	17	759	520	0.31470473281015
"427"	"2014-05-18"	18	522	586	-0.122795877561761
"428"	"2014-05-18"	19	311	310	0.00144205847354045
"429"	"2014-05-18"	20	132	177	-0.34622914746008
"430"	"2014-05-18"	21	81	71	0.113724094011312
"431"	"2014-05-18"	22	40	48	-0.20891167645647
"432"	"2014-05-18"	23	27	30	-0.116858995405684
"433"	"2014-05-19"	0	45	41	0.0849438124489685
"434"	"2014-05-19"	1	89	100	-0.131697357538701
"435"	"2014-05-19"	2	226	180	0.200859368871477
"436"	"2014-05-19"	3	349	330	0.052491598291942
"437"	"2014-05-19"	4	535	520	0.0275812023124882
"438"	"2014-05-19"	5	784	676	0.136928012640636
"439"	"2014-05-19"	6	909	887	0.0238021711599471
"440"	"2014-05-19"	7	955	891	0.0664378892048397
"441"	"2014-05-19"	8	926	846	0.0857933852773046
"442"	"2014-05-19"	9	1020	919	0.0983765985825799
"443"	"2014-05-19"	10	931	940	-0.00987223420743375
"444"	"2014-05-19"	11	874	873	0.000157746494976077
"445"	"2014-05-19"	12	799	765	0.0416606226088209
"446"	"2014-05-19"	13	709	742	-0.0477074053766262
"447"	"2014-05-19"	14	744	729	0.0194055251867582
"448"	"2014-05-19"	15	726	730	-0.00638958132555146
"449"	"2014-05-19"	16	844	679	0.195117618074901
"450"	"2014-05-19"	17	815	592	0.273043713207526
"451"	"2014-05-19"	18	559	627	-0.12200332977606
"452"	"2014-05-19"	19	318	330	-0.0390864934738071
"453"	"2014-05-19"	20	148	180	-0.221809250914575
"454"	"2014-05-19"	21	94	80	0.140537254775166
"455"	"2014-05-19"	22	53	54	-0.0355094154553612
"456"	"2014-05-19"	23	36	37	-0.0483283577238765
"457"	"2014-05-20"	0	50	51	-0.0396006189915609
"458"	"2014-05-20"	1	125	109	0.122504599746942
"459"	"2014-05-20"	2	238	241	-0.0130996978237177
"460"	"2014-05-20"	3	364	356	0.0204234939503135
"461"	"2014-05-20"	4	578	549	0.0500809414236865
"462"	"2014-05-20"	5	742	743	-0.00257362486067007
"463"	"2014-05-20"	6	891	889	0.00119809223782158
"464"	"2014-05-20"	7	900	895	0.00534035170611156
"465"	"2014-05-20"	8	835	836	-0.0023050825130858
"466"	"2014-05-20"	9	886	875	0.0118697987955494
"467"	"2014-05-20"	10	892	858	0.0373235286847279
"468"	"2014-05-20"	11	849	867	-0.021295255762841
"469"	"2014-05-20"	12	723	764	-0.0573287719233029
"470"	"2014-05-20"	13	720	691	0.0391813230868021
"471"	"2014-05-20"	14	755	744	0.0133672755443079
"472"	"2014-05-20"	15	695	750	-0.0803337791756123
"473"	"2014-05-20"	16	745	668	0.102978342786033
"474"	"2014-05-20"	17	719	549	0.23552214041671
"475"	"2014-05-20"	18	529	576	-0.0894354243690475
"476"	"2014-05-20"	19	320	322	-0.00738163978757669
"477"	"2014-05-20"	20	186	182	0.0204751968279575
"478"	"2014-05-20"	21	89	97	-0.0902911219639705
"479"	"2014-05-20"	22	60	52	0.129799332229432
"480"	"2014-05-20"	23	47	41	0.123420522758126
"481"	"2014-05-21"	0	43	64	-0.499978761014961
"482"	"2014-05-21"	1	133	99	0.252345761351483
"483"	"2014-05-21"	2	254	250	0.0139535961339031
"484"	"2014-05-21"	3	363	388	-0.0698232733264672
"485"	"2014-05-21"	4	565	559	0.00973059289540429
"486"	"2014-05-21"	5	638	722	-0.132748798296818
"487"	"2014-05-21"	6	797	806	-0.0117688659829819
"488"	"2014-05-21"	7	889	834	0.0609671846366397
"489"	"2014-05-21"	8	770	843	-0.0950087960465045
"490"	"2014-05-21"	9	854	830	0.027862416345825
"491"	"2014-05-21"	10	831	830	0.000386382619290685
"492"	"2014-05-21"	11	846	823	0.0266357914481721
"493"	"2014-05-21"	12	828	766	0.0742955048859745
"494"	"2014-05-21"	13	636	768	-0.208960036739129
"495"	"2014-05-21"	14	700	675	0.0353149954252102
"496"	"2014-05-21"	15	712	699	0.016923027036152
"497"	"2014-05-21"	16	714	695	0.0254500054444002
"498"	"2014-05-21"	17	695	547	0.212066889548874
"499"	"2014-05-21"	18	488	551	-0.130004694239318
"500"	"2014-05-21"	19	287	303	-0.056199513231201
"501"	"2014-05-21"	20	163	168	-0.0336706567854316
"502"	"2014-05-21"	21	98	87	0.104866480777893
"503"	"2014-05-21"	22	50	56	-0.13753008690004
"504"	"2014-05-21"	23	20	35	-0.779733684283783
"505"	"2014-05-22"	0	41	32	0.213352785585115
"506"	"2014-05-22"	1	100	98	0.0103808802296409
"507"	"2014-05-22"	2	250	212	0.149861872211232
"508"	"2014-05-22"	3	368	370	-0.00575195437565026
"509"	"2014-05-22"	4	558	535	0.0406836710957379
"510"	"2014-05-22"	5	695	708	-0.0192986149248484
"511"	"2014-05-22"	6	769	829	-0.0790312225328441
"512"	"2014-05-22"	7	758	807	-0.065658862396438
"513"	"2014-05-22"	8	694	730	-0.0526357412301426
"514"	"2014-05-22"	9	752	763	-0.0157438856640787
"515"	"2014-05-22"	10	754	758	-0.00652685952966925
"516"	"2014-05-22"	11	761	757	0.00459683917533551
"517"	"2014-05-22"	12	661	697	-0.0547426169323733
"518"	"2014-05-22"	13	589	632	-0.0742638970593897
"519"	"2014-05-22"	14	590	629	-0.0667443568485176
"520"	"2014-05-22"	15	647	610	0.0565813646791471
"521"	"2014-05-22"	16	674	636	0.0557940710715635
"522"	"2014-05-22"	17	623	520	0.165248346381081
"523"	"2014-05-22"	18	480	497	-0.0354992595784502
"524"	"2014-05-22"	19	305	291	0.043510807717058
"525"	"2014-05-22"	20	163	173	-0.0674026429216575
"526"	"2014-05-22"	21	85	86	-0.0147190781518462
"527"	"2014-05-22"	22	41	49	-0.201379546180407
"528"	"2014-05-22"	23	39	29	0.239854383556736
"529"	"2014-05-23"	0	50	54	-0.0980424113837371
"530"	"2014-05-23"	1	109	113	-0.0410627686456563
"531"	"2014-05-23"	2	216	212	0.0158649003471749
"532"	"2014-05-23"	3	303	322	-0.0639634849741805
"533"	"2014-05-23"	4	467	484	-0.0368742068784857
"534"	"2014-05-23"	5	628	622	0.00815010731774445
"535"	"2014-05-23"	6	724	773	-0.0678414868728235
"536"	"2014-05-23"	7	802	760	0.0519583760310149
"537"	"2014-05-23"	8	725	748	-0.0320279085381079
"538"	"2014-05-23"	9	710	773	-0.0893340823054069
"539"	"2014-05-23"	10	682	710	-0.0415906736104976
"540"	"2014-05-23"	11	728	691	0.0494520499269368
"541"	"2014-05-23"	12	699	674	0.0347819915376834
"542"	"2014-05-23"	13	657	658	-0.00214513229307875
"543"	"2014-05-23"	14	614	673	-0.0967690904645671
"544"	"2014-05-23"	15	600	617	-0.028581837696738
"545"	"2014-05-23"	16	638	592	0.0720376981654691
"546"	"2014-05-23"	17	560	502	0.103286292006464
"547"	"2014-05-23"	18	487	460	0.054942641777876
"548"	"2014-05-23"	19	301	295	0.0194163153451426
"549"	"2014-05-23"	20	133	169	-0.277824488374258
"550"	"2014-05-23"	21	82	72	0.113168153233786
"551"	"2014-05-23"	22	47	47	-0.00166398086821634
"552"	"2014-05-23"	23	39	33	0.138639165130504
"553"	"2014-05-24"	0	30	53	-0.78836324506697
"554"	"2014-05-24"	1	120	73	0.383813310549291
"555"	"2014-05-24"	2	218	230	-0.0586829574438605
"556"	"2014-05-24"	3	314	334	-0.0650630512912442
"557"	"2014-05-24"	4	458	482	-0.0545538544940823
"558"	"2014-05-24"	5	574	584	-0.018293047264542
"559"	"2014-05-24"	6	675	722	-0.07060416675382
"560"	"2014-05-24"	7	742	715	0.0354946115869423
"561"	"2014-05-24"	8	745	704	0.0540033463725771
"562"	"2014-05-24"	9	728	781	-0.073460456626793
"563"	"2014-05-24"	10	671	713	-0.0637091467554404
