"Date"	"Hour"	"Original"	"Predicted"	"Relative Error"
"559"	"2014-05-24"	6	675	723	-0.0712019274647729
"560"	"2014-05-24"	7	742	715	0.0358971037970241
"561"	"2014-05-24"	8	745	704	0.0538096891032956
"562"	"2014-05-24"	9	728	781	-0.0738201389975085
"563"	"2014-05-24"	10	671	713	-0.0637762070082234
"564"	"2014-05-24"	11	696	673	0.0329353670547017
"565"	"2014-05-24"	12	607	642	-0.0580843396928054
"566"	"2014-05-24"	13	610	588	0.0356354927063026
"567"	"2014-05-24"	14	614	632	-0.0297734175043564
"568"	"2014-05-24"	15	630	616	0.0216223217180935
"569"	"2014-05-24"	16	572	610	-0.0665434598279222
"570"	"2014-05-24"	17	586	453	0.22527845763085
"571"	"2014-05-24"	18	426	471	-0.105958885104073
"572"	"2014-05-24"	19	316	266	0.157459497249504
"573"	"2014-05-24"	20	160	173	-0.0856423625159293
"574"	"2014-05-24"	21	101	83	0.171924272579751
"575"	"2014-05-24"	22	46	54	-0.187538137342416
"576"	"2014-05-24"	23	39	32	0.175564741284352
"577"	"2014-05-25"	0	52	52	-0.00369650319276059
"578"	"2014-05-25"	1	88	116	-0.325619932991509
"579"	"2014-05-25"	2	172	180	-0.0489267273342808
"580"	"2014-05-25"	3	251	267	-0.0653394823153819
"581"	"2014-05-25"	4	407	419	-0.0302192418198418
"582"	"2014-05-25"	5	566	562	0.00613277981593317
"583"	"2014-05-25"	6	795	694	0.125790542227723
"584"	"2014-05-25"	7	864	804	0.0689624784600223
"585"	"2014-05-25"	8	712	773	-0.0870305871777652
"586"	"2014-05-25"	9	677	733	-0.0828930732275296
"587"	"2014-05-25"	10	558	665	-0.192443188260488
"588"	"2014-05-25"	11	552	593	-0.0745423467525761
"589"	"2014-05-25"	12	523	542	-0.0363741323004328
"590"	"2014-05-25"	13	554	527	0.0484530142375367
"591"	"2014-05-25"	14	636	588	0.074940506866192
"592"	"2014-05-25"	15	671	625	0.067641116400274
"593"	"2014-05-25"	16	674	626	0.0697333640499452
"594"	"2014-05-25"	17	599	510	0.148206104243687
"595"	"2014-05-25"	18	480	468	0.0242064963020578
"596"	"2014-05-25"	19	307	290	0.0535773709876766
"597"	"2014-05-25"	20	137	168	-0.228968573102798
"598"	"2014-05-25"	21	59	74	-0.263529284010341
"599"	"2014-05-25"	22	26	35	-0.372078136142165
"600"	"2014-05-25"	23	23	21	0.0736188122998038
"601"	"2014-05-26"	0	46	35	0.226315388201917
"602"	"2014-05-26"	1	100	106	-0.0698036671027505
"603"	"2014-05-26"	2	181	193	-0.0664006351330796
"604"	"2014-05-26"	3	295	262	0.111506657751557
"605"	"2014-05-26"	4	492	446	0.0925612376273009
"606"	"2014-05-26"	5	714	638	0.106015022205052
"607"	"2014-05-26"	6	816	821	-0.00723488914234593
"608"	"2014-05-26"	7	830	802	0.0328915743935342
"609"	"2014-05-26"	8	832	741	0.108596235978455
"610"	"2014-05-26"	9	910	831	0.0863676499026633
"611"	"2014-05-26"	10	938	839	0.104753791318838
"612"	"2014-05-26"	11	850	865	-0.017714028007542
"613"	"2014-05-26"	12	796	732	0.0800875657287894
"614"	"2014-05-26"	13	680	714	-0.0503773932760493
"615"	"2014-05-26"	14	709	689	0.0280962495158527
"616"	"2014-05-26"	15	712	695	0.0225386954534636
"617"	"2014-05-26"	16	805	676	0.15973411076618
"618"	"2014-05-26"	17	750	610	0.185610271112495
"619"	"2014-05-26"	18	551	566	-0.0277270117003191
"620"	"2014-05-26"	19	289	324	-0.124453397917257
"621"	"2014-05-26"	20	148	159	-0.0779375380938027
"622"	"2014-05-26"	21	86	80	0.0632602267374027
"623"	"2014-05-26"	22	51	48	0.0409960820215954
"624"	"2014-05-26"	23	25	36	-0.452921383207718
"625"	"2014-05-27"	0	67	37	0.442385474512169
"626"	"2014-05-27"	1	102	140	-0.380257122709566
"627"	"2014-05-27"	2	216	205	0.0506040942150595
"628"	"2014-05-27"	3	365	316	0.132771007204493
"629"	"2014-05-27"	4	587	539	0.0807221152225306
"630"	"2014-05-27"	5	769	764	0.00616490462809859
"631"	"2014-05-27"	6	889	874	0.0159697398741487
"632"	"2014-05-27"	7	872	886	-0.0163437921140281
"633"	"2014-05-27"	8	811	800	0.0132515187390991
"634"	"2014-05-27"	9	848	841	0.00733153506320351
"635"	"2014-05-27"	10	898	818	0.0889535565370105
"636"	"2014-05-27"	11	853	863	-0.0120325950274151
"637"	"2014-05-27"	12	740	757	-0.0240346530474449
"638"	"2014-05-27"	13	747	687	0.0797062559078742
"639"	"2014-05-27"	14	747	753	-0.00912308845902974
"640"	"2014-05-27"	15	684	739	-0.0806611437680533
"641"	"2014-05-27"	16	781	667	0.145862805082505
"642"	"2014-05-27"	17	740	608	0.177789169267937
"643"	"2014-05-27"	18	563	576	-0.0248214843189519
"644"	"2014-05-27"	19	348	336	0.0344260016737579
"645"	"2014-05-27"	20	173	185	-0.0736988643904182
"646"	"2014-05-27"	21	71	91	-0.289576748864079
"647"	"2014-05-27"	22	32	41	-0.311427563820222
"648"	"2014-05-27"	23	28	25	0.0946063040445294
"649"	"2014-05-28"	0	53	44	0.169191744473887
"650"	"2014-05-28"	1	112	121	-0.0828837114046733
"651"	"2014-05-28"	2	180	216	-0.203852167720585
"652"	"2014-05-28"	3	271	273	-0.00867405763830346
"653"	"2014-05-28"	4	446	437	0.01966019345732
"654"	"2014-05-28"	5	604	619	-0.0257806180870408
"655"	"2014-05-28"	6	766	753	0.0157823342588489
"656"	"2014-05-28"	7	647	789	-0.220029704221931
"657"	"2014-05-28"	8	759	631	0.167790802207848
"658"	"2014-05-28"	9	929	794	0.144445781488793
"659"	"2014-05-28"	10	877	880	-0.0042564754401552
"660"	"2014-05-28"	11	818	833	-0.0186271211470784
"661"	"2014-05-28"	12	691	709	-0.0261910219400424
"662"	"2014-05-28"	13	689	652	0.0525017834108163
"663"	"2014-05-28"	14	732	712	0.0268492118086562
"664"	"2014-05-28"	15	736	723	0.0167171768594143
"665"	"2014-05-28"	16	752	708	0.0577652773013636
"666"	"2014-05-28"	17	734	588	0.197679116172435
"667"	"2014-05-28"	18	498	563	-0.132394741643792
"668"	"2014-05-28"	19	347	305	0.12037374457538
"669"	"2014-05-28"	20	188	185	0.0132540312335471
"670"	"2014-05-28"	21	98	96	0.0122032815742612
"671"	"2014-05-28"	22	57	53	0.0685254477429002
"672"	"2014-05-28"	23	30	38	-0.289201761655763
"673"	"2014-05-29"	0	61	45	0.25355056262478
"674"	"2014-05-29"	1	125	131	-0.0499618878987733
"675"	"2014-05-29"	2	223	241	-0.0850726381425146
"676"	"2014-05-29"	3	357	335	0.0615781859122334
"677"	"2014-05-29"	4	601	539	0.102961032673623
"678"	"2014-05-29"	5	857	782	0.0864374878371651
"679"	"2014-05-29"	6	915	985	-0.0767210601756546
"680"	"2014-05-29"	7	940	905	0.0364468165266037
"681"	"2014-05-29"	8	873	859	0.015557518580235
"682"	"2014-05-29"	9	864	909	-0.0528038898010564
"683"	"2014-05-29"	10	886	846	0.0443788618300235
"684"	"2014-05-29"	11	827	861	-0.0413253029370546
"685"	"2014-05-29"	12	768	753	0.01933593231777
"686"	"2014-05-29"	13	632	724	-0.145585916169462
"687"	"2014-05-29"	14	580	670	-0.155750091252316
"688"	"2014-05-29"	15	776	612	0.210336374756963
"689"	"2014-05-29"	16	789	761	0.034245461419478
"690"	"2014-05-29"	17	779	638	0.18000143785317
"691"	"2014-05-29"	18	557	585	-0.051065627394483
"692"	"2014-05-29"	19	315	331	-0.0535204125147379
"693"	"2014-05-29"	20	166	174	-0.0515341845976458
"694"	"2014-05-29"	21	97	88	0.0858229865448652
"695"	"2014-05-29"	22	48	54	-0.126855173211152
"696"	"2014-05-29"	23	39	34	0.116267792556298
"697"	"2014-05-30"	0	44	56	-0.284230266070607
"698"	"2014-05-30"	1	134	102	0.236819776979456
"699"	"2014-05-30"	2	211	253	-0.201127492275173
"700"	"2014-05-30"	3	313	327	-0.0450582457644593
"701"	"2014-05-30"	4	495	499	-0.00820328841341495
"702"	"2014-05-30"	5	732	662	0.0944955410623023
"703"	"2014-05-30"	6	868	895	-0.0316280945304305
"704"	"2014-05-30"	7	847	877	-0.0356246799444026
"705"	"2014-05-30"	8	791	794	-0.00453620723093103
"706"	"2014-05-30"	9	861	833	0.0314015112518098
"707"	"2014-05-30"	10	897	844	0.0583826582652913
"708"	"2014-05-30"	11	839	869	-0.0367993410871986
"709"	"2014-05-30"	12	764	753	0.0131265578921082
"710"	"2014-05-30"	13	668	712	-0.0662606740686943
"711"	"2014-05-30"	14	691	696	-0.00840512212312913
"712"	"2014-05-30"	15	609	706	-0.16029172689919
"713"	"2014-05-30"	16	644	627	0.0258888138038364
"714"	"2014-05-30"	17	627	546	0.127954663138488
"715"	"2014-05-30"	18	499	506	-0.0153135330263297
"716"	"2014-05-30"	19	334	312	0.0655927399675697
"717"	"2014-05-30"	20	209	180	0.137667935504991
"718"	"2014-05-30"	21	92	104	-0.140575134170115
"719"	"2014-05-30"	22	54	50	0.0698124387921347
"720"	"2014-05-30"	23	32	37	-0.157098303047401
"721"	"2014-05-31"	0	54	48	0.100341808513696
"722"	"2014-05-31"	1	129	122	0.0522404787376448
"723"	"2014-05-31"	2	201	244	-0.214942524758696
"724"	"2014-05-31"	3	341	312	0.0827216338530073
"725"	"2014-05-31"	4	499	526	-0.0556728024661122
"726"	"2014-05-31"	5	644	682	-0.059786693497524
"727"	"2014-05-31"	6	859	796	0.0726414299222374
"728"	"2014-05-31"	7	778	869	-0.117405663487669
"729"	"2014-05-31"	8	771	754	0.0215703476281769
"730"	"2014-05-31"	9	803	815	-0.0156078947785037
"731"	"2014-05-31"	10	765	796	-0.0406414139459937
"732"	"2014-05-31"	11	752	767	-0.0204496840817507
"733"	"2014-05-31"	12	705	690	0.0203764703670671
"734"	"2014-05-31"	13	647	671	-0.0378953625017666
"735"	"2014-05-31"	14	661	675	-0.0221682294899934
"736"	"2014-05-31"	15	666	671	-0.00871530703057955
"737"	"2014-05-31"	16	649	666	-0.0267898348191453
"738"	"2014-05-31"	17	580	547	0.0561269514360909
"739"	"2014-05-31"	18	552	470	0.147969034045497
"740"	"2014-05-31"	19	317	336	-0.0607601971221729
"741"	"2014-05-31"	20	219	174	0.201149887584283
"742"	"2014-05-31"	21	94	107	-0.138768579180282
"743"	"2014-05-31"	22	44	50	-0.154243264167345
"744"	"2014-05-31"	23	29	31	-0.0849663203353351
"745"	"2014-06-01"	0	36	44	-0.24183178241845
"746"	"2014-06-01"	1	103	90	0.117270819221189
"747"	"2014-06-01"	2	165	204	-0.239278742656909
"748"	"2014-06-01"	3	339	270	0.202571972550605
"749"	"2014-06-01"	4	440	521	-0.1861354658008
"750"	"2014-06-01"	5	663	597	0.0985640150562297
"751"	"2014-06-01"	6	762	797	-0.04716954238793
"752"	"2014-06-01"	7	834	775	0.070619483775781
"753"	"2014-06-01"	8	759	788	-0.0385586915958333
"754"	"2014-06-01"	9	740	792	-0.0708408689674404
"755"	"2014-06-01"	10	733	736	-0.00511756936820401
"756"	"2014-06-01"	11	693	728	-0.0509072465159054
"757"	"2014-06-01"	12	691	650	0.0585655300971586
"758"	"2014-06-01"	13	731	653	0.106555915273328
"759"	"2014-06-01"	14	709	733	-0.0348157654246543
"760"	"2014-06-01"	15	675	697	-0.0331357944565837
"761"	"2014-06-01"	16	673	655	0.0254841906615918
"762"	"2014-06-01"	17	741	558	0.245950684603838
"763"	"2014-06-01"	18	531	572	-0.0780858899592706
"764"	"2014-06-01"	19	348	322	0.0742819567595392
"765"	"2014-06-01"	20	197	185	0.0564330828068876
"766"	"2014-06-01"	21	86	98	-0.142398286138456
"767"	"2014-06-01"	22	43	47	-0.108216560753288
"768"	"2014-06-01"	23	43	30	0.283964583741351
"769"	"2014-06-02"	0	55	60	-0.108211905355861
"770"	"2014-06-02"	1	100	123	-0.239033465549197
"771"	"2014-06-02"	2	206	190	0.0772868105120718
"772"	"2014-06-02"	3	337	317	0.0585010560575343
"773"	"2014-06-02"	4	450	536	-0.19150135459154
"774"	"2014-06-02"	5	663	618	0.0664907458453521
"775"	"2014-06-02"	6	904	796	0.118922014431258
"776"	"2014-06-02"	7	842	905	-0.0759959415238322
"777"	"2014-06-02"	8	840	789	0.0599321292993847
"778"	"2014-06-02"	9	938	852	0.0909115038979693
"779"	"2014-06-02"	10	964	890	0.0767308798884705
"780"	"2014-06-02"	11	987	907	0.0804359885030332
"781"	"2014-06-02"	12	847	845	0.00141944776341441
"782"	"2014-06-02"	13	785	764	0.0256853728443452
"783"	"2014-06-02"	14	804	778	0.0311814568885335
"784"	"2014-06-02"	15	861	785	0.0872225566566293
"785"	"2014-06-02"	16	814	820	-0.0081517961191756
"786"	"2014-06-02"	17	798	662	0.169827830612226
"787"	"2014-06-02"	18	552	605	-0.0978057142758244
"788"	"2014-06-02"	19	312	337	-0.0826741513196759
"789"	"2014-06-02"	20	153	176	-0.154368363905235
"790"	"2014-06-02"	21	89	82	0.0716626408474605
"791"	"2014-06-02"	22	50	50	-0.00636576064907089
"792"	"2014-06-02"	23	30	35	-0.198711027503477
"793"	"2014-06-03"	0	44	45	-0.033628659356831
"794"	"2014-06-03"	1	114	102	0.097992903080906
"795"	"2014-06-03"	2	237	221	0.0669953836607049
"796"	"2014-06-03"	3	342	363	-0.0632299458446267
"797"	"2014-06-03"	4	509	518	-0.01812226073043
"798"	"2014-06-03"	5	742	676	0.0876155666095038
"799"	"2014-06-03"	6	856	890	-0.039844545562256
"800"	"2014-06-03"	7	957	873	0.0876590928112069
"801"	"2014-06-03"	8	918	878	0.0434131882719273
"802"	"2014-06-03"	9	981	936	0.0454140489334263
"803"	"2014-06-03"	10	1014	928	0.0841550178216404
"804"	"2014-06-03"	11	925	945	-0.0220129248542878
"805"	"2014-06-03"	12	879	820	0.0669056145570699
"806"	"2014-06-03"	13	836	799	0.0440234993631143
"807"	"2014-06-03"	14	780	831	-0.0665709585075267
"808"	"2014-06-03"	15	779	775	0.00472365966490425
"809"	"2014-06-03"	16	746	759	-0.0175799263603421
"810"	"2014-06-03"	17	781	635	0.186240322134823
"811"	"2014-06-03"	18	625	605	0.0306076969890843
"812"	"2014-06-03"	19	308	374	-0.214868413107914
"813"	"2014-06-03"	20	151	173	-0.148606155238436
"814"	"2014-06-03"	21	78	81	-0.0421724414294808
"815"	"2014-06-03"	22	52	45	0.119285073324497
"816"	"2014-06-03"	23	53	37	0.287437845974298
"817"	"2014-06-04"	0	57	71	-0.252625284126232
"818"	"2014-06-04"	1	109	124	-0.141657372012711
"819"	"2014-06-04"	2	291	205	0.295406455890552
"820"	"2014-06-04"	3	405	430	-0.0628203601644563
"821"	"2014-06-04"	4	569	625	-0.0991331024837998
"822"	"2014-06-04"	5	769	744	0.0324272538369977
"823"	"2014-06-04"	6	908	912	-0.00455256963387554
"824"	"2014-06-04"	7	887	940	-0.0598463997944809
"825"	"2014-06-04"	8	965	847	0.122237377478266
"826"	"2014-06-04"	9	994	993	0.000235198254530138
"827"	"2014-06-04"	10	1010	959	0.0503774121313252
"828"	"2014-06-04"	11	889	953	-0.072350001982509
"829"	"2014-06-04"	12	849	800	0.0568498418144238
"830"	"2014-06-04"	13	777	793	-0.021047729755192
"831"	"2014-06-04"	14	854	795	0.0684913713744583
"832"	"2014-06-04"	15	801	843	-0.0530272029699885
"833"	"2014-06-04"	16	959	782	0.184140005180133
"834"	"2014-06-04"	17	870	778	0.105081514792271
"835"	"2014-06-04"	18	664	658	0.00896098303079785
"836"	"2014-06-04"	19	346	389	-0.127034940605327
"837"	"2014-06-04"	20	205	190	0.0710558661500158
"838"	"2014-06-04"	21	92	105	-0.151087615724291
"839"	"2014-06-04"	22	71	52	0.260676127848329
"840"	"2014-06-04"	23	46	48	-0.0512740358608242
"841"	"2014-06-05"	0	56	64	-0.1459423964602
"842"	"2014-06-05"	1	142	125	0.116434597815321
"843"	"2014-06-05"	2	260	264	-0.0182334773854153
"844"	"2014-06-05"	3	382	405	-0.062140813209176
"845"	"2014-06-05"	4	555	586	-0.0561789784175465
"846"	"2014-06-05"	5	785	753	0.0396539762117746
"847"	"2014-06-05"	6	959	961	-0.00266756683938249
"848"	"2014-06-05"	7	1006	979	0.0260724109988428
"849"	"2014-06-05"	8	979	946	0.0334340484548379
"850"	"2014-06-05"	9	951	1010	-0.0622638623821175
"851"	"2014-06-05"	10	1019	935	0.0817530959365366
"852"	"2014-06-05"	11	1001	976	0.0246933036623165
"853"	"2014-06-05"	12	869	901	-0.0378689302293801
"854"	"2014-06-05"	13	740	812	-0.0986089784927751
"855"	"2014-06-05"	14	806	767	0.0478054674163162
"856"	"2014-06-05"	15	789	817	-0.0355570941194009
"857"	"2014-06-05"	16	846	797	0.05723153027043
"858"	"2014-06-05"	17	829	719	0.132544313045288
"859"	"2014-06-05"	18	671	639	0.0468987243906405
"860"	"2014-06-05"	19	365	396	-0.0865189383815839
"861"	"2014-06-05"	20	169	200	-0.184877077724878
"862"	"2014-06-05"	21	95	90	0.0503462215499667
"863"	"2014-06-05"	22	43	54	-0.27059310084907
"864"	"2014-06-05"	23	52	33	0.356931892626508
"865"	"2014-06-06"	0	73	71	0.0236571458551688
"866"	"2014-06-06"	1	130	157	-0.209162892081536
"867"	"2014-06-06"	2	259	244	0.057086811752715
"868"	"2014-06-06"	3	382	383	-0.00335826962093244
"869"	"2014-06-06"	4	554	604	-0.0911546394187859
"870"	"2014-06-06"	5	821	768	0.0645154112846547
"871"	"2014-06-06"	6	912	987	-0.0826733789864864
"872"	"2014-06-06"	7	899	946	-0.0524679898638006
"873"	"2014-06-06"	8	879	868	0.011593360719029
"874"	"2014-06-06"	9	908	935	-0.0302116633814804
"875"	"2014-06-06"	10	935	917	0.0183112492263825
"876"	"2014-06-06"	11	921	914	0.00667766431064606
"877"	"2014-06-06"	12	816	840	-0.0300551601381452
"878"	"2014-06-06"	13	722	771	-0.0680126225256821
"879"	"2014-06-06"	14	716	755	-0.0553076857932295
"880"	"2014-06-06"	15	778	740	0.0484363450693819
"881"	"2014-06-06"	16	793	788	0.00625807142143328
"882"	"2014-06-06"	17	733	687	0.0616808810989167
"883"	"2014-06-06"	18	568	579	-0.0201753948697375
"884"	"2014-06-06"	19	360	345	0.0415505036203947
"885"	"2014-06-06"	20	214	198	0.0711401291764206
"886"	"2014-06-06"	21	86	108	-0.258820240331155
"887"	"2014-06-06"	22	62	49	0.204683782252952
"888"	"2014-06-06"	23	44	43	0.00587128845928866
"889"	"2014-06-07"	0	45	62	-0.388678834548479
"890"	"2014-06-07"	1	99	106	-0.0774777359472724
"891"	"2014-06-07"	2	239	200	0.161384777883912
"892"	"2014-06-07"	3	376	382	-0.0177925752276976
"893"	"2014-06-07"	4	604	585	0.0310234949831527
"894"	"2014-06-07"	5	733	789	-0.0773788422700839
"895"	"2014-06-07"	6	821	879	-0.0712768637287026
"896"	"2014-06-07"	7	932	858	0.0792792739379199
"897"	"2014-06-07"	8	916	896	0.0214076204648102
"898"	"2014-06-07"	9	803	966	-0.203930545918502
"899"	"2014-06-07"	10	890	815	0.0841017204278369
"900"	"2014-06-07"	11	875	869	0.00673598451602564
"901"	"2014-06-07"	12	799	811	-0.0156036524999504
"902"	"2014-06-07"	13	770	753	0.0210374825246282
"903"	"2014-06-07"	14	697	780	-0.120281134501531
"904"	"2014-06-07"	15	718	717	6.04097854638172e-05
"905"	"2014-06-07"	16	750	729	0.0276617069306435
"906"	"2014-06-07"	17	689	657	0.0450697332385085
"907"	"2014-06-07"	18	570	554	0.0279893896064347
"908"	"2014-06-07"	19	381	343	0.0981096531987554
"909"	"2014-06-07"	20	184	205	-0.117601306782262
"910"	"2014-06-07"	21	103	94	0.0837340397140385
"911"	"2014-06-07"	22	75	56	0.248080131869666
"912"	"2014-06-07"	23	26	50	-0.955447934103207
"913"	"2014-06-08"	0	47	40	0.143744186471935
"914"	"2014-06-08"	1	111	108	0.0253030456578804
"915"	"2014-06-08"	2	190	230	-0.214400934302201
"916"	"2014-06-08"	3	355	316	0.108953979346372
"917"	"2014-06-08"	4	543	530	0.0232095928836672
"918"	"2014-06-08"	5	657	743	-0.13102567473421
"919"	"2014-06-08"	6	928	805	0.132128783039066
"920"	"2014-06-08"	7	881	926	-0.0518525424724005
"921"	"2014-06-08"	8	858	852	0.00627041644863838
"922"	"2014-06-08"	9	788	889	-0.129380306755208
"923"	"2014-06-08"	10	776	798	-0.0291663623439145
"924"	"2014-06-08"	11	788	786	0.00240325401913086
"925"	"2014-06-08"	12	780	737	0.054021766422941
"926"	"2014-06-08"	13	705	738	-0.0472865575481218
"927"	"2014-06-08"	14	746	722	0.0315743100479228
"928"	"2014-06-08"	15	835	743	0.109801413232422
"929"	"2014-06-08"	16	781	811	-0.0387199450564081
"930"	"2014-06-08"	17	802	667	0.167494263282159
"931"	"2014-06-08"	18	641	609	0.0497868926679071
"932"	"2014-06-08"	19	366	376	-0.0286288977591238
"933"	"2014-06-08"	20	200	197	0.0130529970787705
"934"	"2014-06-08"	21	108	100	0.0739184449384409
"935"	"2014-06-08"	22	49	59	-0.217823736357971
"936"	"2014-06-08"	23	42	35	0.150687010602628
"937"	"2014-06-09"	0	53	58	-0.10536569785673
"938"	"2014-06-09"	1	108	121	-0.123554352628761
"939"	"2014-06-09"	2	233	215	0.0744159813932578
"940"	"2014-06-09"	3	389	359	0.0763279286404712
"941"	"2014-06-09"	4	550	596	-0.0841795553894031
"942"	"2014-06-09"	5	843	735	0.12759470625547
"943"	"2014-06-09"	6	853	977	-0.146531918067642
"944"	"2014-06-09"	7	1024	879	0.141173250564743
"945"	"2014-06-09"	8	1006	951	0.0538642344725716
"946"	"2014-06-09"	9	1079	1013	0.0610418338139672
"947"	"2014-06-09"	10	1127	1030	0.0859576196237033
"948"	"2014-06-09"	11	1018	1030	-0.0119798334496249
"949"	"2014-06-09"	12	949	898	0.0526941975968124
"950"	"2014-06-09"	13	937	855	0.0873665609452264
"951"	"2014-06-09"	14	858	920	-0.0729420295653086
"952"	"2014-06-09"	15	887	851	0.0399906991031224
"953"	"2014-06-09"	16	949	859	0.093838221503784
"954"	"2014-06-09"	17	941	799	0.149942506141012
"955"	"2014-06-09"	18	677	712	-0.0524600086480512
"956"	"2014-06-09"	19	309	395	-0.281466100406813
"957"	"2014-06-09"	20	166	175	-0.0547031475191396
"958"	"2014-06-09"	21	81	89	-0.108851979245029
"959"	"2014-06-09"	22	54	49	0.0824914537140397
"960"	"2014-06-09"	23	46	39	0.136384124777758
"961"	"2014-06-10"	0	53	63	-0.197457427845479
"962"	"2014-06-10"	1	118	119	-0.0111160030720719
"963"	"2014-06-10"	2	253	228	0.0979963161451866
"964"	"2014-06-10"	3	409	393	0.0382554214670403
"965"	"2014-06-10"	4	593	623	-0.0516977491693046
"966"	"2014-06-10"	5	847	786	0.0714465028591385
"967"	"2014-06-10"	6	939	993	-0.0585089048608417
"968"	"2014-06-10"	7	956	963	-0.00752468014717656
"969"	"2014-06-10"	8	1021	915	0.103138670375227
"970"	"2014-06-10"	9	951	1038	-0.0914943713329982
"971"	"2014-06-10"	10	1032	950	0.0788983906287003
"972"	"2014-06-10"	11	1035	979	0.0532666767702614
"973"	"2014-06-10"	12	885	923	-0.0435642414653659
"974"	"2014-06-10"	13	832	823	0.0106201099995859
"975"	"2014-06-10"	14	792	833	-0.0528899090176189
"976"	"2014-06-10"	15	821	809	0.0141882074204274
"977"	"2014-06-10"	16	876	825	0.058176096639266
"978"	"2014-06-10"	17	912	758	0.168106587496661
"979"	"2014-06-10"	18	612	695	-0.135916310463856
"980"	"2014-06-10"	19	363	364	-0.0042879179445536
"981"	"2014-06-10"	20	164	198	-0.208599258678793
"982"	"2014-06-10"	21	115	88	0.22822475477673
"983"	"2014-06-10"	22	63	64	-0.0235107226244136
"984"	"2014-06-10"	23	43	44	-0.0378134343564805
"985"	"2014-06-11"	0	75	59	0.206897916117313
"986"	"2014-06-11"	1	120	156	-0.300208323819764
"987"	"2014-06-11"	2	286	240	0.159754217211213
"988"	"2014-06-11"	3	398	428	-0.0772659054219359
"989"	"2014-06-11"	4	575	611	-0.0636335894319589
"990"	"2014-06-11"	5	783	794	-0.0145517006385534
"991"	"2014-06-11"	6	1011	939	0.07046563832374
"992"	"2014-06-11"	7	1123	1044	0.0696943921375369
"993"	"2014-06-11"	8	954	1047	-0.0978707695308516
"994"	"2014-06-11"	9	1013	979	0.0334945197177096
"995"	"2014-06-11"	10	1075	995	0.0735819511738887
"996"	"2014-06-11"	11	1057	1034	0.0213174006097931
"997"	"2014-06-11"	12	974	950	0.0243889247993517
"998"	"2014-06-11"	13	796	885	-0.112672284391155
"999"	"2014-06-11"	14	837	813	0.0277105565644648
"1000"	"2014-06-11"	15	846	849	-0.00425978507417301
"1001"	"2014-06-11"	16	828	857	-0.0350678280808181
"1002"	"2014-06-11"	17	892	738	0.172435477629178
"1003"	"2014-06-11"	18	661	682	-0.0323186494847694
"1004"	"2014-06-11"	19	360	393	-0.0920445110043698
"1005"	"2014-06-11"	20	227	197	0.131231952709033
"1006"	"2014-06-11"	21	100	114	-0.14692997642472
"1007"	"2014-06-11"	22	58	57	0.00224642094246619
"1008"	"2014-06-11"	23	50	41	0.166114235075551
"1009"	"2014-06-12"	0	58	68	-0.184872972683726
"1010"	"2014-06-12"	1	144	131	0.0897633576848644
"1011"	"2014-06-12"	2	286	274	0.0413685912620408
"1012"	"2014-06-12"	3	378	436	-0.153452872565044
"1013"	"2014-06-12"	4	592	587	0.00720898426220321
"1014"	"2014-06-12"	5	883	802	0.0913946400166786
"1015"	"2014-06-12"	6	953	1063	-0.116003998273808
"1016"	"2014-06-12"	7	1010	995	0.01483770227481
"1017"	"2014-06-12"	8	959	959	-0.000573066201485179
"1018"	"2014-06-12"	9	1115	1000	0.102779039643981
"1019"	"2014-06-12"	10	1027	1097	-0.0684540955103788
"1020"	"2014-06-12"	11	1027	992	0.0333967138156105
"1021"	"2014-06-12"	12	957	922	0.0358388139657026
"1022"	"2014-06-12"	13	861	881	-0.0237775138213962
"1023"	"2014-06-12"	14	805	876	-0.0888894803612639
"1024"	"2014-06-12"	15	889	822	0.0752032479481161
"1025"	"2014-06-12"	16	902	889	0.0144057151881267
"1026"	"2014-06-12"	17	911	798	0.123088720153952
"1027"	"2014-06-12"	18	625	695	-0.112947744113847
"1028"	"2014-06-12"	19	365	373	-0.0228738840272826
"1029"	"2014-06-12"	20	158	201	-0.277786141921817
"1030"	"2014-06-12"	21	91	87	0.0389007376837692
"1031"	"2014-06-12"	22	39	54	-0.391243213004133
"1032"	"2014-06-12"	23	31	31	-0.0140879845380709
"1033"	"2014-06-13"	0	52	47	0.0827408541175219
"1034"	"2014-06-13"	1	110	120	-0.0970762177597485
"1035"	"2014-06-13"	2	164	227	-0.384198793227734
"1036"	"2014-06-13"	3	277	271	0.0197286659347446
"1037"	"2014-06-13"	4	470	454	0.0320928988236017
"1038"	"2014-06-13"	5	638	687	-0.0774583528457645
"1039"	"2014-06-13"	6	798	805	-0.00944179429654724
"1040"	"2014-06-13"	7	1024	832	0.186844006722535
"1041"	"2014-06-13"	8	952	955	-0.00353151567535864
"1042"	"2014-06-13"	9	871	968	-0.111418048793667
"1043"	"2014-06-13"	10	1014	862	0.149357464066623
"1044"	"2014-06-13"	11	907	961	-0.0600186508325863
"1045"	"2014-06-13"	12	876	837	0.0440169803551789
"1046"	"2014-06-13"	13	784	803	-0.0243482675156312
"1047"	"2014-06-13"	14	755	788	-0.0446646152685869
"1048"	"2014-06-13"	15	772	774	-0.00346919196736442
"1049"	"2014-06-13"	16	774	776	-0.00302033071302953
"1050"	"2014-06-13"	17	800	698	0.126497168804861
"1051"	"2014-06-13"	18	585	616	-0.0541702757497753
